0 x, -0.000000
0 y, 0.000000
0 z, 1.000000
1 x, 0.003520
1 y, 0.000957
1 z, 0.999993
2 x, 0.001475
2 y, 0.006101
2 z, 0.999980
3 x, -0.002008
3 y, 0.005171
3 z, 0.999985
4 x, -0.003402
4 y, -0.000814
4 z, 0.999994
5 x, -0.001514
5 y, -0.005858
5 z, 0.999982
6 x, 0.001724
6 y, -0.005564
6 z, 0.999983
7 x, 0.006896
7 y, 0.000000
7 z, 0.999976
8 x, 0.005518
8 y, 0.005713
8 z, 0.999968
9 x, 0.003815
9 y, 0.009891
9 z, 0.999944
10 x, 0.000766
10 y, 0.012541
10 z, 0.999921
11 x, -0.002088
11 y, 0.011671
11 z, 0.999930
12 x, -0.004993
12 y, 0.008374
12 z, 0.999952
13 x, -0.006357
13 y, 0.002901
13 z, 0.999976
14 x, -0.006362
14 y, -0.003279
14 z, 0.999974
15 x, -0.004707
15 y, -0.008464
15 z, 0.999953
16 x, -0.002278
16 y, -0.012116
16 z, 0.999924
17 x, 0.000919
17 y, -0.012246
17 z, 0.999925
18 x, 0.003919
18 y, -0.010280
18 z, 0.999939
19 x, 0.005561
19 y, -0.005633
19 z, 0.999969
20 x, 0.010289
20 y, 0.000000
20 z, 0.999947
21 x, 0.009214
21 y, 0.006011
21 z, 0.999939
22 x, 0.007687
22 y, 0.011424
22 z, 0.999905
23 x, 0.005432
23 y, 0.016610
23 z, 0.999847
24 x, 0.002473
24 y, 0.018006
24 z, 0.999835
25 x, -0.000831
25 y, 0.018543
25 z, 0.999828
26 x, -0.004091
26 y, 0.018032
26 z, 0.999829
27 x, -0.006569
27 y, 0.013688
27 z, 0.999885
28 x, -0.008575
28 y, 0.008840
28 z, 0.999924
29 x, -0.010161
29 y, 0.003015
29 z, 0.999944
30 x, -0.009594
30 y, -0.003015
30 z, 0.999949
31 x, -0.008575
31 y, -0.008840
31 z, 0.999924
32 x, -0.006624
32 y, -0.014778
32 z, 0.999869
33 x, -0.004056
33 y, -0.016952
33 z, 0.999848
34 x, -0.000831
34 y, -0.018543
34 z, 0.999828
35 x, 0.002645
35 y, -0.018996
35 z, 0.999816
36 x, 0.005248
36 y, -0.015572
36 z, 0.999865
37 x, 0.007687
37 y, -0.011424
37 z, 0.999905
38 x, 0.009214
38 y, -0.006011
38 z, 0.999939
39 x, 0.013584
39 y, 0.000609
39 z, 0.999908
40 x, 0.012790
40 y, 0.006254
40 z, 0.999899
41 x, 0.011583
41 y, 0.012162
41 z, 0.999859
42 x, 0.009621
42 y, 0.017296
42 z, 0.999804
43 x, 0.007180
43 y, 0.022401
43 z, 0.999723
44 x, 0.004161
44 y, 0.023994
44 z, 0.999703
45 x, 0.000845
45 y, 0.025221
45 z, 0.999682
46 x, -0.002522
46 y, 0.024809
46 z, 0.999689
47 x, -0.005791
47 y, 0.023894
47 z, 0.999698
48 x, -0.008390
48 y, 0.019467
48 z, 0.999775
49 x, -0.010691
49 y, 0.014848
49 z, 0.999833
50 x, -0.012287
50 y, 0.009282
50 z, 0.999881
51 x, -0.013676
51 y, 0.003127
51 z, 0.999902
52 x, -0.013090
52 y, -0.003127
52 z, 0.999909
53 x, -0.012287
53 y, -0.009282
53 z, 0.999881
54 x, -0.010691
54 y, -0.014848
54 z, 0.999833
55 x, -0.008457
55 y, -0.020583
55 z, 0.999752
56 x, -0.005738
56 y, -0.022789
56 z, 0.999724
57 x, -0.002522
57 y, -0.024809
57 z, 0.999689
58 x, 0.000845
58 y, -0.025221
58 z, 0.999682
59 x, 0.004315
59 y, -0.025033
59 z, 0.999677
60 x, 0.007017
60 y, -0.021328
60 z, 0.999748
61 x, 0.009621
61 y, -0.017296
61 z, 0.999804
62 x, 0.011583
62 y, -0.012162
62 z, 0.999859
63 x, 0.013114
63 y, -0.005802
63 z, 0.999897
64 x, 0.017026
64 y, -0.000483
64 z, 0.999855
65 x, 0.016459
65 y, 0.006451
65 z, 0.999844
66 x, 0.015453
66 y, 0.012675
66 z, 0.999800
67 x, 0.013802
67 y, 0.018377
67 z, 0.999736
68 x, 0.011568
68 y, 0.023318
68 z, 0.999661
69 x, 0.008996
69 y, 0.028420
69 z, 0.999556
70 x, 0.005911
70 y, 0.030132
70 z, 0.999528
71 x, 0.002577
71 y, 0.031798
71 z, 0.999491
72 x, -0.000862
72 y, 0.032135
72 z, 0.999483
73 x, -0.004265
73 y, 0.031127
73 z, 0.999506
74 x, -0.007564
74 y, 0.029969
74 z, 0.999522
75 x, -0.010260
75 y, 0.025438
75 z, 0.999624
76 x, -0.012752
76 y, 0.020956
76 z, 0.999699
77 x, -0.014705
77 y, 0.015606
77 z, 0.999770
78 x, -0.016040
78 y, 0.009612
78 z, 0.999825
79 x, -0.017322
79 y, 0.003224
79 z, 0.999845
80 x, -0.016709
80 y, -0.003224
80 z, 0.999855
81 x, -0.016040
81 y, -0.009612
81 z, 0.999825
82 x, -0.014705
82 y, -0.015606
82 z, 0.999770
83 x, -0.012752
83 y, -0.020956
83 z, 0.999699
84 x, -0.010338
84 y, -0.026598
84 z, 0.999593
85 x, -0.007499
85 y, -0.028822
85 z, 0.999556
86 x, -0.004265
86 y, -0.031127
86 z, 0.999506
87 x, -0.000862
87 y, -0.032135
87 z, 0.999483
88 x, 0.002577
88 y, -0.031798
88 z, 0.999491
89 x, 0.006057
89 y, -0.031228
89 z, 0.999494
90 x, 0.008841
90 y, -0.027295
90 z, 0.999588
91 x, 0.011568
91 y, -0.023318
91 z, 0.999661
92 x, 0.013802
92 y, -0.018377
92 z, 0.999736
93 x, 0.015453
93 y, -0.012675
93 z, 0.999800
94 x, 0.016744
94 y, -0.007060
94 z, 0.999835
95 x, 0.021248
95 y, -0.000000
95 z, 0.999774
96 x, 0.020306
96 y, 0.006685
96 z, 0.999771
97 x, 0.019432
97 y, 0.013191
97 z, 0.999724
98 x, 0.017985
98 y, 0.019315
98 z, 0.999652
99 x, 0.016003
99 y, 0.024872
99 z, 0.999563
100 x, 0.013546
100 y, 0.029699
100 z, 0.999467
101 x, 0.011018
101 y, 0.033951
101 z, 0.999363
102 x, 0.007829
102 y, 0.036923
102 z, 0.999287
103 x, 0.004281
103 y, 0.038633
103 z, 0.999244
104 x, 0.000758
104 y, 0.039423
104 z, 0.999222
105 x, -0.002773
105 y, 0.039048
105 z, 0.999233
106 x, -0.006205
106 y, 0.037522
106 z, 0.999277
107 x, -0.009293
107 y, 0.036007
107 z, 0.999308
108 x, -0.012023
108 y, 0.032224
108 z, 0.999408
109 x, -0.015036
109 y, 0.027805
109 z, 0.999500
110 x, -0.017187
110 y, 0.021684
110 z, 0.999617
111 x, -0.018838
111 y, 0.015771
111 z, 0.999698
112 x, -0.019930
112 y, 0.009407
112 z, 0.999757
113 x, -0.020788
113 y, 0.003335
113 z, 0.999778
114 x, -0.020434
114 y, -0.002779
114 z, 0.999787
115 x, -0.019930
115 y, -0.009407
115 z, 0.999757
116 x, -0.018838
116 y, -0.015771
116 z, 0.999698
117 x, -0.017264
117 y, -0.022609
117 z, 0.999595
118 x, -0.014783
118 y, -0.027907
118 z, 0.999501
119 x, -0.012244
119 y, -0.032549
119 z, 0.999395
120 x, -0.009437
120 y, -0.034894
120 z, 0.999346
121 x, -0.006205
121 y, -0.037522
121 z, 0.999277
122 x, -0.002773
122 y, -0.039048
122 z, 0.999233
123 x, 0.000758
123 y, -0.039423
123 z, 0.999222
124 x, 0.004530
124 y, -0.038968
124 z, 0.999230
125 x, 0.007990
125 y, -0.037061
125 z, 0.999281
126 x, 0.010684
126 y, -0.033653
126 z, 0.999376
127 x, 0.013546
127 y, -0.029699
127 z, 0.999467
128 x, 0.016003
128 y, -0.024872
128 z, 0.999563
129 x, 0.017985
129 y, -0.019315
129 z, 0.999652
130 x, 0.019432
130 y, -0.013191
130 z, 0.999724
131 x, 0.020306
131 y, -0.006685
131 z, 0.999771
132 x, 0.025292
132 y, -0.000000
132 z, 0.999680
133 x, 0.024333
133 y, 0.006989
133 z, 0.999679
134 x, 0.023520
134 y, 0.013829
134 z, 0.999628
135 x, 0.022186
135 y, 0.020361
135 z, 0.999546
136 x, 0.020361
136 y, 0.026442
136 z, 0.999443
137 x, 0.018082
137 y, 0.031938
137 z, 0.999326
138 x, 0.015281
138 y, 0.037727
138 z, 0.999171
139 x, 0.012022
139 y, 0.041481
139 z, 0.999067
140 x, 0.008867
140 y, 0.044865
140 z, 0.998954
141 x, 0.005642
141 y, 0.045804
141 z, 0.998935
142 x, 0.002009
142 y, 0.046928
142 z, 0.998896
143 x, -0.001676
143 y, 0.047013
143 z, 0.998893
144 x, -0.005334
144 y, 0.046055
144 z, 0.998925
145 x, -0.009176
145 y, 0.044314
145 z, 0.998976
146 x, -0.012610
146 y, 0.040337
146 z, 0.999107
147 x, -0.015565
147 y, 0.036241
147 z, 0.999222
148 x, -0.018283
148 y, 0.032426
148 z, 0.999307
149 x, -0.020199
149 y, 0.026929
149 z, 0.999433
150 x, -0.022097
150 y, 0.020904
150 z, 0.999537
151 x, -0.023507
151 y, 0.014407
151 z, 0.999620
152 x, -0.024396
152 y, 0.007581
152 z, 0.999674
153 x, -0.025002
153 y, 0.000000
153 z, 0.999687
154 x, -0.024396
154 y, -0.007581
154 z, 0.999674
155 x, -0.023507
155 y, -0.014407
155 z, 0.999620
156 x, -0.022097
156 y, -0.020904
156 z, 0.999537
157 x, -0.020523
157 y, -0.026947
157 z, 0.999426
158 x, -0.018162
158 y, -0.031358
158 z, 0.999343
159 x, -0.015423
159 y, -0.037310
159 z, 0.999185
160 x, -0.012261
160 y, -0.041111
160 z, 0.999079
161 x, -0.008887
161 y, -0.044074
161 z, 0.998989
162 x, -0.005334
162 y, -0.046055
162 z, 0.998925
163 x, -0.001676
163 y, -0.047013
163 z, 0.998893
164 x, 0.002009
164 y, -0.046928
164 z, 0.998896
165 x, 0.005378
165 y, -0.046815
165 z, 0.998889
166 x, 0.008920
166 y, -0.044515
166 z, 0.998969
167 x, 0.012370
167 y, -0.040707
167 z, 0.999095
168 x, 0.015399
168 y, -0.036728
168 z, 0.999207
169 x, 0.018082
169 y, -0.031938
169 z, 0.999326
170 x, 0.020361
170 y, -0.026442
170 z, 0.999443
171 x, 0.022186
171 y, -0.020361
171 z, 0.999546
172 x, 0.023520
172 y, -0.013829
172 z, 0.999628
173 x, 0.024333
173 y, -0.006989
173 z, 0.999679
174 x, 0.029705
174 y, -0.000000
174 z, 0.999559
175 x, 0.028707
175 y, 0.007260
175 z, 0.999562
176 x, 0.027975
176 y, 0.014399
176 z, 0.999505
177 x, 0.026755
177 y, 0.021289
177 z, 0.999415
178 x, 0.025069
178 y, 0.027812
178 z, 0.999299
179 x, 0.022944
179 y, 0.033851
179 z, 0.999163
180 x, 0.020419
180 y, 0.039302
180 z, 0.999019
181 x, 0.017778
181 y, 0.044361
181 z, 0.998857
182 x, 0.014832
182 y, 0.047231
182 z, 0.998774
183 x, 0.011229
183 y, 0.051611
183 z, 0.998604
184 x, 0.007432
184 y, 0.053635
184 z, 0.998533
185 x, 0.003671
185 y, 0.055004
185 z, 0.998479
186 x, -0.000144
186 y, 0.055416
186 z, 0.998463
187 x, -0.003946
187 y, 0.054864
187 z, 0.998486
188 x, -0.007670
188 y, 0.053360
188 z, 0.998546
189 x, -0.011104
189 y, 0.052077
189 z, 0.998581
190 x, -0.014140
190 y, 0.048458
190 z, 0.998725
191 x, -0.017392
191 y, 0.044551
191 z, 0.998856
192 x, -0.020348
192 y, 0.039860
192 z, 0.998998
193 x, -0.023180
193 y, 0.034350
193 z, 0.999141
194 x, -0.025177
194 y, 0.027250
194 z, 0.999312
195 x, -0.026805
195 y, 0.020692
195 z, 0.999427
196 x, -0.027965
196 y, 0.013781
196 z, 0.999514
197 x, -0.028638
197 y, 0.006638
197 z, 0.999568
198 x, -0.029266
198 y, 0.000000
198 z, 0.999572
199 x, -0.028638
199 y, -0.006638
199 z, 0.999568
200 x, -0.027965
200 y, -0.013781
200 z, 0.999514
201 x, -0.026805
201 y, -0.020692
201 z, 0.999427
202 x, -0.025312
202 y, -0.028320
202 z, 0.999278
203 x, -0.022957
203 y, -0.034465
203 z, 0.999142
204 x, -0.020348
204 y, -0.039860
204 z, 0.998998
205 x, -0.017605
205 y, -0.044940
205 z, 0.998835
206 x, -0.014625
206 y, -0.047619
206 z, 0.998758
207 x, -0.011251
207 y, -0.050930
207 z, 0.998639
208 x, -0.007670
208 y, -0.053360
208 z, 0.998546
209 x, -0.003946
209 y, -0.054864
209 z, 0.998486
210 x, -0.000144
210 y, -0.055416
210 z, 0.998463
211 x, 0.003671
211 y, -0.055004
211 z, 0.998479
212 x, 0.007684
212 y, -0.054006
212 z, 0.998511
213 x, 0.011409
213 y, -0.051743
213 z, 0.998595
214 x, 0.014346
214 y, -0.048069
214 z, 0.998741
215 x, 0.017536
215 y, -0.044069
215 z, 0.998875
216 x, 0.020419
216 y, -0.039302
216 z, 0.999019
217 x, 0.022944
217 y, -0.033851
217 z, 0.999163
218 x, 0.025069
218 y, -0.027812
218 z, 0.999299
219 x, 0.026755
219 y, -0.021289
219 z, 0.999415
220 x, 0.027975
220 y, -0.014399
220 z, 0.999505
221 x, 0.028707
221 y, -0.007260
221 z, 0.999562
222 x, 0.034506
222 y, -0.000000
222 z, 0.999404
223 x, 0.033447
223 y, 0.007641
223 z, 0.999411
224 x, 0.032743
224 y, 0.015157
224 z, 0.999349
225 x, 0.031578
225 y, 0.022460
225 z, 0.999249
226 x, 0.029968
226 y, 0.029447
226 z, 0.999117
227 x, 0.027936
227 y, 0.036019
227 z, 0.998961
228 x, 0.025510
228 y, 0.042083
228 z, 0.998788
229 x, 0.022724
229 y, 0.047555
229 z, 0.998610
230 x, 0.019618
230 y, 0.052357
230 z, 0.998436
231 x, 0.016235
231 y, 0.056423
231 z, 0.998275
232 x, 0.012669
232 y, 0.061281
232 z, 0.998040
233 x, 0.008933
233 y, 0.062141
233 z, 0.998027
234 x, 0.005013
234 y, 0.063716
234 z, 0.997955
235 x, 0.001026
235 y, 0.064397
235 z, 0.997924
236 x, -0.002973
236 y, 0.064175
236 z, 0.997934
237 x, -0.006928
237 y, 0.063052
237 z, 0.997986
238 x, -0.010785
238 y, 0.061044
238 z, 0.998077
239 x, -0.014491
239 y, 0.058178
239 z, 0.998201
240 x, -0.017993
240 y, 0.054494
240 z, 0.998352
241 x, -0.021242
241 y, 0.050045
241 z, 0.998521
242 x, -0.024194
242 y, 0.044890
242 z, 0.998699
243 x, -0.027240
243 y, 0.040303
243 z, 0.998816
244 x, -0.028986
244 y, 0.032758
244 z, 0.999043
245 x, -0.030815
245 y, 0.025972
245 z, 0.999188
246 x, -0.032211
246 y, 0.018818
246 z, 0.999304
247 x, -0.033152
247 y, 0.011398
247 z, 0.999385
248 x, -0.033626
248 y, 0.003817
248 z, 0.999427
249 x, -0.033626
249 y, -0.003817
249 z, 0.999427
250 x, -0.033152
250 y, -0.011398
250 z, 0.999385
251 x, -0.032211
251 y, -0.018818
251 z, 0.999304
252 x, -0.030815
252 y, -0.025972
252 z, 0.999188
253 x, -0.029469
253 y, -0.033988
253 z, 0.998988
254 x, -0.026807
254 y, -0.039104
254 z, 0.998875
255 x, -0.024194
255 y, -0.044890
255 z, 0.998699
256 x, -0.021242
256 y, -0.050045
256 z, 0.998521
257 x, -0.017993
257 y, -0.054494
257 z, 0.998352
258 x, -0.014491
258 y, -0.058178
258 z, 0.998201
259 x, -0.010785
259 y, -0.061044
259 z, 0.998077
260 x, -0.006928
260 y, -0.063052
260 z, 0.997986
261 x, -0.002973
261 y, -0.064175
261 z, 0.997934
262 x, 0.001026
262 y, -0.064397
262 z, 0.997924
263 x, 0.005013
263 y, -0.063716
263 z, 0.997955
264 x, 0.008969
264 y, -0.063691
264 z, 0.997929
265 x, 0.012621
265 y, -0.059698
265 z, 0.998137
266 x, 0.016235
266 y, -0.056423
266 z, 0.998275
267 x, 0.019618
267 y, -0.052357
267 z, 0.998436
268 x, 0.022724
268 y, -0.047555
268 z, 0.998610
269 x, 0.025510
269 y, -0.042083
269 z, 0.998788
270 x, 0.027936
270 y, -0.036019
270 z, 0.998961
271 x, 0.029968
271 y, -0.029447
271 z, 0.999117
272 x, 0.031578
272 y, -0.022460
272 z, 0.999249
273 x, 0.032743
273 y, -0.015157
273 z, 0.999349
274 x, 0.033447
274 y, -0.007641
274 z, 0.999411
275 x, 0.039837
275 y, -0.000000
275 z, 0.999206
276 x, 0.038690
276 y, 0.008076
276 z, 0.999219
277 x, 0.038009
277 y, 0.016033
277 z, 0.999149
278 x, 0.036882
278 y, 0.023801
278 z, 0.999036
279 x, 0.035320
279 y, 0.031288
279 z, 0.998886
280 x, 0.033342
280 y, 0.038407
