5169 y,-0.015049,-0.015049,
5169 z,0.999856,0.999856,
5169 x,0.009502,0.009502,
5169 y,-0.013998,-0.013998,
5169 z,0.999857,0.999857,
5169 x,0.009897,0.009897,
5169 y,-0.009593,-0.009593,
5169 z,0.999905,0.999905,
5169 x,0.010996,0.010996,
5169 y,-0.008797,-0.008797,
5169 z,0.999901,0.999901,
5169 x,0.011156,0.011156,
5169 y,-0.003327,-0.003327,
5169 z,0.999932,0.999932,
5169 x,0.011546,0.011546,
5169 y,-0.002971,-0.002971,
5169 z,0.999929,0.999929,
5169 x,0.015046,0.015046,
5169 y,0.003084,0.003084,
5169 z,0.999882,0.999882,
5169 x,0.014738,0.014738,
5169 y,0.003376,0.003376,
5169 z,0.999886,0.999886,
5169 x,0.014599,0.014599,
5169 y,0.009179,0.009179,
5169 z,0.999851,0.999851,
5169 x,0.013708,0.013708,
5169 y,0.009875,0.009875,
5169 z,0.999857,0.999857,
5169 x,0.013391,0.013391,
5169 y,0.014887,0.014887,
5169 z,0.999799,0.999799,
5169 x,0.012007,0.012007,
5169 y,0.015824,0.015824,
5169 z,0.999803,0.999803,
5169 x,0.011491,0.011491,
5169 y,0.019869,0.019869,
5169 z,0.999737,0.999737,
5169 x,0.009666,0.009666,
5169 y,0.020992,0.020992,
5169 z,0.999733,0.999733,
5169 x,0.009041,0.009041,
5169 y,0.023823,0.023823,
5169 z,0.999675,0.999675,
5169 x,0.00584,0.00584,
5169 y,0.025685,0.025685,
5169 z,0.999653,0.999653,
5169 x,0.007108,0.007108,
5169 y,0.02604,0.02604,
5169 z,0.999636,0.999636,
5169 x,0.003422,0.003422,
5169 y,0.028076,0.028076,
5169 z,0.9996,0.9996,
5169 x,0.003065,0.003065,
5169 y,0.027937,0.027937,
5169 z,0.999605,0.999605,
5169 x,0.0007,0.0007,
5169 y,0.029138,0.029138,
5169 z,0.999575,0.999575,
5169 x,-0.001023,-0.001023,
5169 y,0.028319,0.028319,
5169 z,0.999598,0.999598,
5169 x,-0.002085,-0.002085,
5169 y,0.028781,0.028781,
5169 z,0.999584,0.999584,
5169 x,-0.005096,-0.005096,
5169 y,0.027176,0.027176,
5169 z,0.999618,0.999618,
5169 x,-0.004683,-0.004683,
5169 y,0.027037,0.027037,
5169 z,0.999623,0.999623,
5169 x,-0.007672,-0.007672,
5169 y,0.025339,0.025339,
5169 z,0.999649,0.999649,
5169 x,-0.008263,-0.008263,
5169 y,0.02322,0.02322,
5169 z,0.999696,0.999696,
5169 x,-0.010323,-0.010323,
5169 y,0.021991,0.021991,
5169 z,0.999705,0.999705,
5169 x,-0.010915,-0.010915,
5169 y,0.018519,0.018519,
5169 z,0.999769,0.999769,
5169 x,-0.01252,-0.01252,
5169 y,0.017489,0.017489,
5169 z,0.999769,0.999769,
5169 x,-0.012939,-0.012939,
5169 y,0.012933,0.012933,
5169 z,0.999833,0.999833,
5169 x,-0.014088,-0.014088,
5169 y,0.012103,0.012103,
5169 z,0.999828,0.999828,
5169 x,-0.01431,-0.01431,
5169 y,0.006678,0.006678,
5169 z,0.999875,0.999875,
5169 x,-0.014919,-0.014919,
5169 y,0.006158,0.006158,
5169 z,0.99987,0.99987,
5169 x,-0.014986,-0.014986,
5169 y,0,0,
5169 z,0.999888,0.999888,
5169 x,-0.014986,-0.014986,
5169 y,0,0,
5169 z,0.999888,0.999888,
5169 x,-0.014919,-0.014919,
5169 y,-0.006158,-0.006158,
5169 z,0.99987,0.99987,
5169 x,-0.01431,-0.01431,
5169 y,-0.006678,-0.006678,
5169 z,0.999875,0.999875,
5169 x,-0.014088,-0.014088,
5169 y,-0.012103,-0.012103,
5169 z,0.999828,0.999828,
5169 x,-0.012939,-0.012939,
5169 y,-0.012933,-0.012933,
5169 z,0.999833,0.999833,
5169 x,-0.01252,-0.01252,
5169 y,-0.017489,-0.017489,
5169 z,0.999769,0.999769,
5169 x,-0.010915,-0.010915,
5169 y,-0.018519,-0.018519,
5169 z,0.999769,0.999769,
5169 x,-0.010323,-0.010323,
5169 y,-0.021991,-0.021991,
5169 z,0.999705,0.999705,
5169 x,-0.006873,-0.006873,
5169 y,-0.02405,-0.02405,
5169 z,0.999687,0.999687,
5169 x,-0.009093,-0.009093,
5169 y,-0.024532,-0.024532,
5169 z,0.999658,0.999658,
5169 x,-0.004683,-0.004683,
5169 y,-0.027037,-0.027037,
5169 z,0.999623,0.999623,
5169 x,-0.005096,-0.005096,
5169 y,-0.027176,-0.027176,
5169 z,0.999618,0.999618,
5169 x,-0.002085,-0.002085,
5169 y,-0.028781,-0.028781,
5169 z,0.999584,0.999584,
5169 x,-0.001023,-0.001023,
5169 y,-0.028319,-0.028319,
5169 z,0.999598,0.999598,
5169 x,0.0007,0.0007,
5169 y,-0.029138,-0.029138,
5169 z,0.999575,0.999575,
5169 x,0.003065,0.003065,
5169 y,-0.027937,-0.027937,
5169 z,0.999605,0.999605,
5169 x,0.003422,0.003422,
5169 y,-0.028076,-0.028076,
5169 z,0.9996,0.9996,
5169 x,0.006246,0.006246,
5169 y,-0.026516,-0.026516,
5169 z,0.999629,0.999629,
5169 x,0.006706,0.006706,
5169 y,-0.025182,-0.025182,
5169 z,0.99966,0.99966,
5169 x,0.009041,0.009041,
5169 y,-0.023823,-0.023823,
5169 z,0.999675,0.999675,
5169 x,0.009666,0.009666,
5169 y,-0.020992,-0.020992,
5169 z,0.999733,0.999733,
5169 x,0.011491,0.011491,
5169 y,-0.019869,-0.019869,
5169 z,0.999737,0.999737,
5169 x,0.012007,0.012007,
5169 y,-0.015824,-0.015824,
5169 z,0.999803,0.999803,
5169 x,0.013391,0.013391,
5169 y,-0.014887,-0.014887,
5169 z,0.999799,0.999799,
5169 x,0.013708,0.013708,
5169 y,-0.009875,-0.009875,
5169 z,0.999857,0.999857,
5169 x,0.014599,0.014599,
5169 y,-0.009179,-0.009179,
5169 z,0.999851,0.999851,
5169 x,0.014746,0.014746,
5169 y,-0.003053,-0.003053,
5169 z,0.999887,0.999887,
5169 x,0.015046,0.015046,
5169 y,-0.003415,-0.003415,
5169 z,0.999881,0.999881,
5169 x,0.018709,0.018709,
5169 y,0.003188,0.003188,
5169 z,0.99982,0.99982,
5169 x,0.018461,0.018461,
5169 y,0.003433,0.003433,
5169 z,0.999824,0.999824,
5169 x,0.018322,0.018322,
5169 y,0.009511,0.009511,
5169 z,0.999787,0.999787,
5169 x,0.017591,0.017591,
5169 y,0.010123,0.010123,
5169 z,0.999794,0.999794,
5169 x,0.017296,0.017296,
5169 y,0.015568,0.015568,
5169 z,0.999729,0.999729,
5169 x,0.016133,0.016133,
5169 y,0.016417,0.016417,
5169 z,0.999735,0.999735,
5169 x,0.015665,0.015665,
5169 y,0.021122,0.021122,
5169 z,0.999654,0.999654,
5169 x,0.014122,0.014122,
5169 y,0.022139,0.022139,
5169 z,0.999655,0.999655,
5169 x,0.013501,0.013501,
5169 y,0.025955,0.025955,
5169 z,0.999572,0.999572,
5169 x,0.011586,0.011586,
5169 y,0.027128,0.027128,
5169 z,0.999565,0.999565,
5169 x,0.010913,0.010913,
5169 y,0.029875,0.029875,
5169 z,0.999494,0.999494,
5169 x,0.00758,0.00758,
5169 y,0.031814,0.031814,
5169 z,0.999465,0.999465,
5169 x,0.009015,0.009015,
5169 y,0.03219,0.03219,
5169 z,0.999441,0.999441,
5169 x,0.00503,0.00503,
5169 y,0.034395,0.034395,
5169 z,0.999396,0.999396,
5169 x,0.005052,0.005052,
5169 y,0.034402,0.034402,
5169 z,0.999395,0.999395,
5169 x,0.002206,0.002206,
5169 y,0.035873,0.035873,
5169 z,0.999354,0.999354,
5169 x,0.001014,0.001014,
5169 y,0.035358,0.035358,
5169 z,0.999374,0.999374,
5169 x,-0.000739,-0.000739,
5169 y,0.036173,0.036173,
5169 z,0.999345,0.999345,
5169 x,-0.003039,-0.003039,
5169 y,0.035039,0.035039,
5169 z,0.999381,0.999381,
5169 x,-0.003643,-0.003643,
5169 y,0.035278,0.035278,
5169 z,0.999371,0.999371,
5169 x,-0.007047,-0.007047,
5169 y,0.033452,0.033452,
5169 z,0.999416,0.999416,
5169 x,-0.006348,-0.006348,
5169 y,0.033235,0.033235,
5169 z,0.999427,0.999427,
5169 x,-0.009502,-0.009502,
5169 y,0.031444,0.031444,
5169 z,0.99946,0.99946,
5169 x,-0.010131,-0.010131,
5169 y,0.029304,0.029304,
5169 z,0.999519,0.999519,
5169 x,-0.012252,-0.012252,
5169 y,0.028039,0.028039,
5169 z,0.999532,0.999532,
5169 x,-0.012918,-0.012918,
5169 y,0.024735,0.024735,
5169 z,0.999611,0.999611,
5169 x,-0.014643,-0.014643,
5169 y,0.023641,0.023641,
5169 z,0.999613,0.999613,
5169 x,-0.015195,-0.015195,
5169 y,0.01936,0.01936,
5169 z,0.999697,0.999697,
5169 x,-0.016552,-0.016552,
5169 y,0.018422,0.018422,
5169 z,0.999693,0.999693,
5169 x,-0.016933,-0.016933,
5169 y,0.013331,0.013331,
5169 z,0.999768,0.999768,
5169 x,-0.017887,-0.017887,
5169 y,0.012588,0.012588,
5169 z,0.999761,0.999761,
5169 x,-0.018101,-0.018101,
5169 y,0.006816,0.006816,
5169 z,0.999813,0.999813,
5169 x,-0.018596,-0.018596,
5169 y,0.006368,0.006368,
5169 z,0.999807,0.999807,
5169 x,-0.018665,-0.018665,
5169 y,0,0,
5169 z,0.999826,0.999826,
5169 x,-0.018665,-0.018665,
5169 y,0,0,
5169 z,0.999826,0.999826,
5169 x,-0.018596,-0.018596,
5169 y,-0.006368,-0.006368,
5169 z,0.999807,0.999807,
5169 x,-0.018101,-0.018101,
5169 y,-0.006816,-0.006816,
5169 z,0.999813,0.999813,
5169 x,-0.017887,-0.017887,
5169 y,-0.012588,-0.012588,
5169 z,0.999761,0.999761,
5169 x,-0.016933,-0.016933,
5169 y,-0.013331,-0.013331,
5169 z,0.999768,0.999768,
5169 x,-0.016552,-0.016552,
5169 y,-0.018422,-0.018422,
5169 z,0.999693,0.999693,
5169 x,-0.015195,-0.015195,
5169 y,-0.01936,-0.01936,
5169 z,0.999697,0.999697,
5169 x,-0.014643,-0.014643,
5169 y,-0.023641,-0.023641,
5169 z,0.999613,0.999613,
5169 x,-0.012918,-0.012918,
5169 y,-0.024735,-0.024735,
5169 z,0.999611,0.999611,
5169 x,-0.012252,-0.012252,
5169 y,-0.028039,-0.028039,
5169 z,0.999532,0.999532,
5169 x,-0.008712,-0.008712,
5169 y,-0.03015,-0.03015,
5169 z,0.999507,0.999507,
5169 x,-0.010949,-0.010949,
5169 y,-0.030622,-0.030622,
5169 z,0.999471,0.999471,
5169 x,-0.006348,-0.006348,
5169 y,-0.033235,-0.033235,
5169 z,0.999427,0.999427,
5169 x,-0.007047,-0.007047,
5169 y,-0.033452,-0.033452,
5169 z,0.999416,0.999416,
5169 x,-0.003643,-0.003643,
5169 y,-0.035278,-0.035278,
5169 z,0.999371,0.999371,
5169 x,-0.003039,-0.003039,
5169 y,-0.035039,-0.035039,
5169 z,0.999381,0.999381,
5169 x,-0.000739,-0.000739,
5169 y,-0.036173,-0.036173,
5169 z,0.999345,0.999345,
5169 x,0.001014,0.001014,
5169 y,-0.035358,-0.035358,
5169 z,0.999374,0.999374,
5169 x,0.002206,0.002206,
5169 y,-0.035873,-0.035873,
5169 z,0.999354,0.999354,
5169 x,0.005052,0.005052,
5169 y,-0.034402,-0.034402,
5169 z,0.999395,0.999395,
5169 x,0.00503,0.00503,
5169 y,-0.034395,-0.034395,
5169 z,0.999396,0.999396,
5169 x,0.008038,0.008038,
5169 y,-0.03273,-0.03273,
5169 z,0.999432,0.999432,
5169 x,0.008555,0.008555,
5169 y,-0.031247,-0.031247,
5169 z,0.999475,0.999475,
5169 x,0.010913,0.010913,
5169 y,-0.029875,-0.029875,
5169 z,0.999494,0.999494,
5169 x,0.011586,0.011586,
5169 y,-0.027128,-0.027128,
5169 z,0.999565,0.999565,
5169 x,0.013501,0.013501,
5169 y,-0.025955,-0.025955,
5169 z,0.999572,0.999572,
5169 x,0.014122,0.014122,
5169 y,-0.022139,-0.022139,
5169 z,0.999655,0.999655,
5169 x,0.015665,0.015665,
5169 y,-0.021122,-0.021122,
5169 z,0.999654,0.999654,
5169 x,0.016133,0.016133,
5169 y,-0.016417,-0.016417,
5169 z,0.999735,0.999735,
5169 x,0.017296,0.017296,
5169 y,-0.015568,-0.015568,
5169 z,0.999729,0.999729,
5169 x,0.017591,0.017591,
5169 y,-0.010123,-0.010123,
5169 z,0.999794,0.999794,
5169 x,0.018322,0.018322,
5169 y,-0.009511,-0.009511,
5169 z,0.999787,0.999787,
5169 x,0.018461,0.018461,
5169 y,-0.003433,-0.003433,
5169 z,0.999824,0.999824,
5169 x,0.018709,0.018709,
5169 y,-0.003188,-0.003188,
5169 z,0.99982,0.99982,
5169 x,0.022586,0.022586,
5169 y,0.003372,0.003372,
5169 z,0.999739,0.999739,
5169 x,0.02245,0.02245,
5169 y,0.003509,0.003509,
5169 z,0.999742,0.999742,
5169 x,0.022156,0.022156,
5169 y,0.010059,0.010059,
5169 z,0.999704,0.999704,
5169 x,0.02174,0.02174,
5169 y,0.010408,0.010408,
5169 z,0.999709,0.999709,
5169 x,0.021171,0.021171,
5169 y,0.016522,0.016522,
5169 z,0.999639,0.999639,
5169 x,0.020475,0.020475,
5169 y,0.017016,0.017016,
5169 z,0.999646,0.999646,
5169 x,0.019657,0.019657,
5169 y,0.022587,0.022587,
5169 z,0.999552,0.999552,
5169 x,0.018682,0.018682,
5169 y,0.023177,0.023177,
5169 z,0.999557,0.999557,
5169 x,0.017655,0.017655,
5169 y,0.028091,0.028091,
5169 z,0.999449,0.999449,
5169 x,0.016395,0.016395,
5169 y,0.028749,0.028749,
5169 z,0.999452,0.999452,
5169 x,0.015231,0.015231,
5169 y,0.032885,0.032885,
5169 z,0.999343,0.999343,
5169 x,0.013649,0.013649,
5169 y,0.033602,0.033602,
5169 z,0.999342,0.999342,
5169 x,0.012463,0.012463,
5169 y,0.03684,0.03684,
5169 z,0.999243,0.999243,
5169 x,0.010486,0.010486,
5169 y,0.037621,0.037621,
5169 z,0.999237,0.999237,
5169 x,0.009447,0.009447,
5169 y,0.03985,0.03985,
5169 z,0.999161,0.999161,
5169 x,0.006039,0.006039,
5169 y,0.041023,0.041023,
5169 z,0.99914,0.99914,
5169 x,0.00721,0.00721,
5169 y,0.041568,0.041568,
5169 z,0.99911,0.99911,
5169 x,0.003103,0.003103,
5169 y,0.042784,0.042784,
5169 z,0.99908,0.99908,
5169 x,0.003083,0.003083,
5169 y,0.042772,0.042772,
5169 z,0.99908,0.99908,
5169 x,0,0,
5169 y,0.043535,0.043535,
5169 z,0.999052,0.999052,
5169 x,-0.001019,-0.001019,
5169 y,0.042823,0.042823,
5169 z,0.999082,0.999082,
5169 x,-0.003172,-0.003172,
5169 y,0.043243,0.043243,
5169 z,0.99906,0.99906,
5169 x,-0.005024,-0.005024,
5169 y,0.04173,0.04173,
5169 z,0.999116,0.999116,
5169 x,-0.006309,-0.006309,
5169 y,0.041907,0.041907,
5169 z,0.999102,0.999102,
5169 x,-0.008857,-0.008857,
5169 y,0.039527,0.039527,
5169 z,0.999179,0.999179,
5169 x,-0.009308,-0.009308,
5169 y,0.03956,0.03956,
5169 z,0.999174,0.999174,
5169 x,-0.012449,-0.012449,
5169 y,0.036266,0.036266,
5169 z,0.999265,0.999265,
5169 x,-0.012076,-0.012076,
5169 y,0.036267,0.036267,
5169 z,0.999269,0.999269,
5169 x,-0.015729,-0.015729,
5169 y,0.03202,0.03202,
5169 z,0.999363,0.999363,
5169 x,-0.014529,-0.014529,
5169 y,0.032121,0.032121,
5169 z,0.999378,0.999378,
5169 x,-0.017672,-0.017672,
5169 y,0.028105,0.028105,
5169 z,0.999449,0.999449,
5169 x,-0.017508,-0.017508,
5169 y,0.025972,0.025972,
5169 z,0.999509,0.999509,
5169 x,-0.019845,-0.019845,
5169 y,0.022697,0.022697,
5169 z,0.999545,0.999545,
5169 x,-0.019379,-0.019379,
5169 y,0.020013,0.020013,
5169 z,0.999612,0.999612,
5169 x,-0.021545,-0.021545,
5169 y,0.01667,0.01667,
5169 z,0.999629,0.999629,
5169 x,-0.020731,-0.020731,
5169 y,0.013601,0.013601,
5169 z,0.999693,0.999693,
5169 x,-0.022713,-0.022713,
5169 y,0.010188,0.010188,
5169 z,0.99969,0.99969,
5169 x,-0.021549,-0.021549,
5169 y,0.006879,0.006879,
5169 z,0.999744,0.999744,
5169 x,-0.023307,-0.023307,
5169 y,0.003427,0.003427,
5169 z,0.999722,0.999722,
5169 x,-0.021822,-0.021822,
5169 y,0,0,
5169 z,0.999762,0.999762,
5169 x,-0.023307,-0.023307,
5169 y,-0.003427,-0.003427,
5169 z,0.999722,0.999722,
5169 x,-0.021549,-0.021549,
5169 y,-0.006879,-0.006879,
5169 z,0.999744,0.999744,
5169 x,-0.022713,-0.022713,
5169 y,-0.010188,-0.010188,
5169 z,0.99969,0.99969,
5169 x,-0.020731,-0.020731,
5169 y,-0.013601,-0.013601,
5169 z,0.999693,0.999693,
5169 x,-0.021545,-0.021545,
5169 y,-0.01667,-0.01667,
5169 z,0.999629,0.999629,
5169 x,-0.019379,-0.019379,
5169 y,-0.020013,-0.020013,
5169 z,0.999612,0.999612,
5169 x,-0.019845,-0.019845,
5169 y,-0.022697,-0.022697,
5169 z,0.999545,0.999545,
5169 x,-0.016601,-0.016601,
5169 y,-0.027242,-0.027242,
5169 z,0.999491,0.999491,
5169 x,-0.018628,-0.018628,
5169 y,-0.026884,-0.026884,
5169 z,0.999465,0.999465,
5169 x,-0.014529,-0.014529,
5169 y,-0.032121,-0.032121,
5169 z,0.999378,0.999378,
5169 x,-0.015729,-0.015729,
5169 y,-0.03202,-0.03202,
5169 z,0.999363,0.999363,
5169 x,-0.012076,-0.012076,
5169 y,-0.036267,-0.036267,
5169 z,0.999269,0.999269,
5169 x,-0.012449,-0.012449,
5169 y,-0.036266,-0.036266,
5169 z,0.999265,0.999265,
5169 x,-0.009308,-0.009308,
